npi,communityId
1639362171,1384
1639497779,1399
1649212598,1391
1649217969,1384
1649218819,1390
1649262338,1393
1649274515,1393
1649278474,1390
1649293390,1395
1649327446,1384
1649327537,1384
1649362062,1384
1649368366,1384
1649426016,1395
1649480237,1399
1649566258,1390
1649659582,1408
1649680406,1384
1659342384,1390
1659362002,1384
1659375228,1390
1659425940,1384
1659428456,1384
1659428548,1391
1659466381,1384
1659473452,1395
1659474336,1388
1659514354,1384
1659530194,1384
1659570760,1384
1659588929,1395
1659631299,1388
1659639847,1391
1659647899,1384
1659710077,1393
1659714798,1386
1669433090,1387
1669443875,1395
1669463337,1393
1669470555,1400
1669473716,1384
1669529525,1384
1669529616,1384
1669554556,1384
1669556148,1386
1669567897,1391
1669615639,1384
1669657763,1384
1669793865,1391
1669799532,1395
1679511554,1384
1679515431,1390
1679517445,1395
1679521090,1393
1679539886,1386
1679546717,1400
1679557565,1391
1679558738,1391
1679568364,1386
1679576839,1393
1679620470,1390
1679657787,1384
1679663785,1395
1679665095,1387
1679667521,1391
1679689285,1391
1679702716,1390
1679832661,1391
1679832950,1405
1679835441,1384
1679924005,1385
1689647489,1386
1689653461,1405
1689677619,1399
1689686503,1384
1689694887,1395
1689764383,1384
1689784555,1388
1689841744,1384
1689891889,1388
1699088096,1393
1699099663,1384
1699194688,1384
1699722371,1384
1699734798,1387
1699737056,1385
1699760587,1386
1699773150,1393
1699815282,1384
1699834903,1391
1699861559,1386
1699947655,1384
1700029493,1386
1700080298,1384
1700105319,1384
1700267218,1395
1700810371,1391
1700823713,1395
1700827763,1393
1700839263,1390
1700846334,1395
1700852688,1384
1700871191,1388
1700933504,1384
1700959871,1386
1700978129,1384
1710008651,1400
1710032255,1386
1710058136,1388
1710086152,1384
1710100656,1393
1710115159,1384
1710177654,1384
1710270194,1384
1710368220,1390
1710920467,1390
1710968037,1400
1710975248,1386
1710998760,1384
1720020761,1388
1720029101,1391
1720032345,1386
1720033038,1384
1720034127,1391
1720079114,1385
1720144454,1393
1720158868,1386
1720181738,1386
1720195878,1395
1720203417,1384
1720241185,1390
1720241318,1385
1720282205,1384
1720284086,1384
1720340193,1400
1720371594,1395
1720493927,1391
1730102278,1395
1730114315,1391
1730115981,1384
1730126574,1386
1730145640,1390
1730224320,1400
1730236613,1390
1730241084,1400
1730241159,1395
1730276874,1384
1730292913,1395
1730295742,1384
1730345505,1386
1730474321,1390
